sol_id,sol
1569,ஆம்ய
1570,ஆம்யா
1571,ஆம்யி
1572,ஆம்யீ
1573,ஆம்யு
1574,ஆம்யூ
1575,ஆம்யே
1576,ஆம்யை
1577,ஆம்யோ
1578,ஆம்ய்
1579,ஆம்வ
1580,ஆம்வா
1581,ஆம்வி
1582,ஆம்வீ
1583,ஆம்வு
1584,ஆம்வூ
1585,ஆம்வே
1586,ஆம்வை
1587,ஆம்வோ
1588,ஆம்வௌ
1589,ஆம்வ்
1590,ஆய
1591,ஆயா
1592,ஆயி
1593,ஆயீ
1594,ஆயு
1595,ஆயூ
1596,ஆயே
1597,ஆயை
1598,ஆயோ
1599,ஆய்
1600,ஆய்ங
1601,ஆய்ஙா
1602,ஆய்ஙி
1603,ஆய்ஙீ
1604,ஆய்ஙு
1605,ஆய்ஙூ
1606,ஆய்ஙே
1607,ஆய்ஙை
1608,ஆய்ஙோ
1609,ஆய்ய
1610,ஆய்யா
1611,ஆய்யி
1612,ஆய்யீ
1613,ஆய்யு
1614,ஆய்யூ
1615,ஆய்யெ
1616,ஆய்யே
1617,ஆய்யை
1618,ஆய்யொ
1619,ஆய்யோ
1620,ஆய்யௌ
1621,ஆர
1622,ஆரா
1623,ஆரி
1624,ஆரீ
1625,ஆரு
1626,ஆரூ
1627,ஆரே
1628,ஆரை
1629,ஆரோ
1630,ஆர்
1631,ஆர்ங
1632,ஆர்ஙா
1633,ஆர்ஙி
1634,ஆர்ஙீ
1635,ஆர்ஙு
1636,ஆர்ஙூ
1637,ஆர்ஙே
1638,ஆர்ஙை
1639,ஆர்ஙோ
1640,ஆற
1641,ஆறா
1642,ஆறி
1643,ஆறீ
1644,ஆறு
1645,ஆறூ
1646,ஆறே
1647,ஆறை
1648,ஆறோ
1649,ஆற்க
1650,ஆற்கா
1651,ஆற்கி
1652,ஆற்கீ
1653,ஆற்கு
1654,ஆற்கூ
1655,ஆற்கே
1656,ஆற்கை
1657,ஆற்கோ
1658,ஆற்கௌ
1659,ஆற்ச
1660,ஆற்சா
1661,ஆற்சி
1662,ஆற்சீ
1663,ஆற்சு
1664,ஆற்சூ
1665,ஆற்சே
1666,ஆற்சை
1667,ஆற்சோ
1668,ஆற்ப
1669,ஆற்பா
1670,ஆற்பி
1671,ஆற்பீ
1672,ஆற்பு
1673,ஆற்பூ
1674,ஆற்பே
1675,ஆற்பை
1676,ஆற்போ
1677,ஆற்ற
1678,ஆற்றா
1679,ஆற்றி
1680,ஆற்றீ
1681,ஆற்று
1682,ஆற்றூ
1683,ஆற்றெ
1684,ஆற்றே
1685,ஆற்றை
1686,ஆற்றொ
1687,ஆற்றோ
1688,ஆற்றௌ
1689,ஆல
1690,ஆலா
1691,ஆலி
1692,ஆலீ
1693,ஆலு
1694,ஆலூ
1695,ஆலே
1696,ஆலை
1697,ஆலோ
1698,ஆல்
1699,ஆல்க
1700,ஆல்கா
1701,ஆல்கி
1702,ஆல்கீ
1703,ஆல்கு
1704,ஆல்கூ
1705,ஆல்கே
1706,ஆல்கை
1707,ஆல்கோ
1708,ஆல்கௌ
1709,ஆல்ச
1710,ஆல்சா
1711,ஆல்சி
1712,ஆல்சீ
1713,ஆல்சு
1714,ஆல்சூ
1715,ஆல்சே
1716,ஆல்சை
1717,ஆல்சோ
1718,ஆல்ப
1719,ஆல்பா
1720,ஆல்பி
1721,ஆல்பீ
1722,ஆல்பு
1723,ஆல்பூ
1724,ஆல்பே
1725,ஆல்பை
1726,ஆல்போ
1727,ஆல்ய
1728,ஆல்யா
1729,ஆல்யி
1730,ஆல்யீ
1731,ஆல்யு
1732,ஆல்யூ
1733,ஆல்யே
1734,ஆல்யை
1735,ஆல்யோ
1736,ஆல்ய்
1737,ஆல்ல
1738,ஆல்லா
1739,ஆல்லி
1740,ஆல்லீ
1741,ஆல்லு
1742,ஆல்லூ
1743,ஆல்லெ
1744,ஆல்லே
1745,ஆல்லை
1746,ஆல்லொ
1747,ஆல்லோ
1748,ஆல்லௌ
1749,ஆல்வ
1750,ஆல்வா
1751,ஆல்வி
1752,ஆல்வீ
1753,ஆல்வு
1754,ஆல்வூ
1755,ஆல்வே
1756,ஆல்வை
1757,ஆல்வோ
1758,ஆல்வௌ
1759,ஆல்வ்
1760,ஆள
1761,ஆளா
1762,ஆளி
1763,ஆளீ
1764,ஆளு
1765,ஆளூ
1766,ஆளே
1767,ஆளை
1768,ஆளோ
1769,ஆள்
1770,ஆள்க
1771,ஆள்கா
1772,ஆள்கி
1773,ஆள்கீ
1774,ஆள்கு
1775,ஆள்கூ
1776,ஆள்கே
1777,ஆள்கை
1778,ஆள்கோ
1779,ஆள்கௌ
1780,ஆள்ச
1781,ஆள்சா
1782,ஆள்சி
1783,ஆள்சீ
1784,ஆள்சு
1785,ஆள்சூ
1786,ஆள்சே
1787,ஆள்சை
1788,ஆள்சோ
1789,ஆள்ப
1790,ஆள்பா
1791,ஆள்பி
1792,ஆள்பீ
1793,ஆள்பு
1794,ஆள்பூ
1795,ஆள்பே
1796,ஆள்பை
1797,ஆள்போ
1798,ஆள்ய
1799,ஆள்யா
1800,ஆள்யி
1801,ஆள்யீ
1802,ஆள்யு
1803,ஆள்யூ
1804,ஆள்யே
1805,ஆள்யை
1806,ஆள்யோ
1807,ஆள்ய்
1808,ஆள்ள
1809,ஆள்ளா
1810,ஆள்ளி
1811,ஆள்ளீ
1812,ஆள்ளு
1813,ஆள்ளூ
1814,ஆள்ளெ
1815,ஆள்ளே
1816,ஆள்ளை
1817,ஆள்ளொ
1818,ஆள்ளோ
1819,ஆள்ளௌ
1820,ஆள்வ
1821,ஆள்வா
1822,ஆள்வி
1823,ஆள்வீ
1824,ஆள்வு
1825,ஆள்வூ
1826,ஆள்வே
1827,ஆள்வை
1828,ஆள்வோ
1829,ஆள்வௌ
1830,ஆள்வ்
1831,ஆழ
1832,ஆழா
1833,ஆழி
1834,ஆழீ
1835,ஆழு
1836,ஆழூ
1837,ஆழே
1838,ஆழை
1839,ஆழோ
1840,ஆழ்
1841,ஆழ்ங
1842,ஆழ்ஙா
1843,ஆழ்ஙி
1844,ஆழ்ஙீ
1845,ஆழ்ஙு
1846,ஆழ்ஙூ
1847,ஆழ்ஙே
1848,ஆழ்ஙை
1849,ஆழ்ஙோ
1850,ஆவ
1851,ஆவா
1852,ஆவி
1853,ஆவீ
1854,ஆவு
1855,ஆவூ
1856,ஆவே
1857,ஆவை
1858,ஆவோ
1859,ஆவௌ
1860,ஆவ்
1861,ஆவ்ய
1862,ஆவ்யா
1863,ஆவ்யி
1864,ஆவ்யீ
1865,ஆவ்யு
1866,ஆவ்யூ
1867,ஆவ்யே
1868,ஆவ்யை
1869,ஆவ்யோ
1870,ஆவ்ய்
1871,ஆவ்வ
1872,ஆவ்வா
1873,ஆவ்வி
1874,ஆவ்வீ
1875,ஆவ்வு
1876,ஆவ்வூ
1877,ஆவ்வெ
1878,ஆவ்வே
1879,ஆவ்வை
1880,ஆவ்வொ
1881,ஆவ்வோ
1882,ஆவ்வௌ
1883,இ
1884,இஅ
1885,இஆ
1886,இஇ
1887,இஈ
1888,இஉ
1889,இஊ
1890,இஎ
1891,இஏ
1892,இஐ
1893,இஒ
1894,இஓ
1895,இஔ
1896,இக
1897,இகா
1898,இகி
1899,இகீ
1900,இகு
1901,இகூ
1902,இகே
1903,இகை
1904,இகோ
1905,இகௌ
1906,இக்க
1907,இக்கா
1908,இக்கி
1909,இக்கீ
1910,இக்கு
1911,இக்கூ
1912,இக்கெ
1913,இக்கே
1914,இக்கை
1915,இக்கொ
1916,இக்கோ
1917,இக்கௌ
1918,இங
1919,இஙா
1920,இஙி
1921,இஙீ
1922,இஙு
1923,இஙூ
1924,இஙே
1925,இஙை
1926,இஙோ
1927,இங்க
1928,இங்கா
1929,இங்கி
1930,இங்கீ
1931,இங்கு
1932,இங்கூ
1933,இங்கே
1934,இங்கை
1935,இங்கோ
1936,இங்கௌ
1937,இங்ங
1938,இங்ஙா
1939,இங்ஙி
1940,இங்ஙீ
1941,இங்ஙு
1942,இங்ஙூ
1943,இங்ஙெ
1944,இங்ஙே
1945,இங்ஙை
1946,இங்ஙொ
1947,இங்ஙோ
1948,இங்ஙௌ
1949,இங்ய
1950,இங்யா
1951,இங்யி
1952,இங்யீ
1953,இங்யு
1954,இங்யூ
1955,இங்யே
1956,இங்யை
1957,இங்யோ
1958,இங்ய்
1959,இச
1960,இசா
1961,இசி
1962,இசீ
1963,இசு
1964,இசூ
1965,இசே
1966,இசை
1967,இசோ
1968,இச்ச
1969,இச்சா
1970,இச்சி
1971,இச்சீ
1972,இச்சு
1973,இச்சூ
1974,இச்செ
1975,இச்சே
1976,இச்சை
1977,இச்சொ
1978,இச்சோ
1979,இச்சௌ
1980,இஞ
1981,இஞா
1982,இஞி
1983,இஞீ
1984,இஞு
1985,இஞூ
1986,இஞே
1987,இஞை
1988,இஞோ
1989,இஞ்
1990,இஞ்ச
1991,இஞ்சா
1992,இஞ்சி
1993,இஞ்சீ
1994,இஞ்சு
1995,இஞ்சூ
1996,இஞ்சே
1997,இஞ்சை
1998,இஞ்சோ
1999,இஞ்ஞ
2000,இஞ்ஞா
2001,இஞ்ஞி
2002,இஞ்ஞீ
2003,இஞ்ஞு
2004,இஞ்ஞூ
2005,இஞ்ஞெ
2006,இஞ்ஞே
2007,இஞ்ஞை
2008,இஞ்ஞொ
2009,இஞ்ஞோ
2010,இஞ்ஞௌ
2011,இஞ்ய
2012,இஞ்யா
2013,இஞ்யி
2014,இஞ்யீ
2015,இஞ்யு
2016,இஞ்யூ
2017,இஞ்யே
2018,இஞ்யை
2019,இஞ்யோ
2020,இஞ்ய்
2021,இட
2022,இடா
2023,இடி
2024,இடீ
2025,இடு
2026,இடூ
2027,இடே
2028,இடை
2029,இடோ
2030,இட்க
2031,இட்கா
2032,இட்கி
2033,இட்கீ
2034,இட்கு
2035,இட்கூ
2036,இட்கே
2037,இட்கை
2038,இட்கோ
2039,இட்கௌ
2040,இட்ச
2041,இட்சா
2042,இட்சி
2043,இட்சீ
2044,இட்சு
2045,இட்சூ
2046,இட்சே
2047,இட்சை
2048,இட்சோ
2049,இட்ட
2050,இட்டா
2051,இட்டி
2052,இட்டீ
2053,இட்டு
2054,இட்டூ
2055,இட்டெ
2056,இட்டே
2057,இட்டை
2058,இட்டொ
2059,இட்டோ
2060,இட்டௌ
2061,இட்ப
2062,இட்பா
2063,இட்பி
2064,இட்பீ
2065,இட்பு
2066,இட்பூ
2067,இட்பே
2068,இட்பை
2069,இட்போ
2070,இண
2071,இணா
2072,இணி
2073,இணீ
2074,இணு
2075,இணூ
2076,இணே
2077,இணை
2078,இணோ
2079,இண்
2080,இண்க
2081,இண்கா
2082,இண்கி
2083,இண்கீ
2084,இண்கு
2085,இண்கூ
2086,இண்கே
2087,இண்கை
2088,இண்கோ
2089,இண்கௌ
2090,இண்ச
2091,இண்சா
2092,இண்சி
2093,இண்சீ
2094,இண்சு
2095,இண்சூ
2096,இண்சே
2097,இண்சை
2098,இண்சோ
2099,இண்ஞ
2100,இண்ஞா
2101,இண்ஞி
2102,இண்ஞீ
2103,இண்ஞு
2104,இண்ஞூ
2105,இண்ஞே
2106,இண்ஞை
2107,இண்ஞோ
2108,இண்ஞ்
2109,இண்ட
2110,இண்டா
2111,இண்டி
2112,இண்டீ
2113,இண்டு
2114,இண்டூ
2115,இண்டே
2116,இண்டை
2117,இண்டோ
2118,இண்ண
2119,இண்ணா
2120,இண்ணி
2121,இண்ணீ
2122,இண்ணு
2123,இண்ணூ
2124,இண்ணெ
2125,இண்ணே
2126,இண்ணை
2127,இண்ணொ
2128,இண்ணோ
2129,இண்ணௌ
2130,இண்ப
2131,இண்பா
2132,இண்பி
2133,இண்பீ
2134,இண்பு
2135,இண்பூ
2136,இண்பே
2137,இண்பை
2138,இண்போ
2139,இண்ம
2140,இண்மா
2141,இண்மி
2142,இண்மீ
2143,இண்மு
2144,இண்மூ
2145,இண்மே
2146,இண்மை
2147,இண்மோ
2148,இண்ம்
2149,இண்ய
2150,இண்யா
2151,இண்யி
2152,இண்யீ
2153,இண்யு
2154,இண்யூ
2155,இண்யே
2156,இண்யை
2157,இண்யோ
2158,இண்ய்
2159,இண்வ
2160,இண்வா
2161,இண்வி
2162,இண்வீ
2163,இண்வு
2164,இண்வூ
2165,இண்வே
2166,இண்வை
2167,இண்வோ
2168,இண்வௌ
2169,இண்வ்
2170,இத
2171,இதா
2172,இதி
2173,இதீ
2174,இது
2175,இதூ
2176,இதே
2177,இதை
2178,இதோ
2179,இத்த
2180,இத்தா
2181,இத்தி
2182,இத்தீ
2183,இத்து
2184,இத்தூ
2185,இத்தெ
2186,இத்தே
2187,இத்தை
2188,இத்தொ
2189,இத்தோ
2190,இத்தௌ
2191,இந
2192,இநா
2193,இநி
2194,இநீ
2195,இநு
2196,இநூ
2197,இநே
2198,இநை
2199,இநொ
2200,இநோ
2201,இந்
2202,இந்த
2203,இந்தா
2204,இந்தி
2205,இந்தீ
2206,இந்து
2207,இந்தூ
2208,இந்தே
2209,இந்தை
2210,இந்தோ
2211,இந்ந
2212,இந்நா
2213,இந்நி
2214,இந்நீ
2215,இந்நு
2216,இந்நூ
2217,இந்நெ
2218,இந்நே
2219,இந்நை
2220,இந்நொ
2221,இந்நோ
2222,இந்நௌ
2223,இந்ய
2224,இந்யா
2225,இந்யி
2226,இந்யீ
2227,இந்யு
2228,இந்யூ
2229,இந்யே
2230,இந்யை
2231,இந்யோ
2232,இந்ய்
2233,இன
2234,இனா
2235,இனி
2236,இனீ
2237,இனு
2238,இனூ
2239,இனே
2240,இனை
2241,இனோ
2242,இன்
2243,இன்க
2244,இன்கா
2245,இன்கி
2246,இன்கீ
2247,இன்கு
2248,இன்கூ
2249,இன்கே
2250,இன்கை
2251,இன்கோ
2252,இன்கௌ
2253,இன்ச
2254,இன்சா
2255,இன்சி
2256,இன்சீ
2257,இன்சு
2258,இன்சூ
2259,இன்சே
2260,இன்சை
2261,இன்சோ
2262,இன்ஞ
2263,இன்ஞா
2264,இன்ஞி
2265,இன்ஞீ
2266,இன்ஞு
2267,இன்ஞூ
2268,இன்ஞே
2269,இன்ஞை
2270,இன்ஞோ
2271,இன்ஞ்
2272,இன்ன
2273,இன்னா
2274,இன்னி
2275,இன்னீ
2276,இன்னு
2277,இன்னூ
2278,இன்னெ
2279,இன்னே
2280,இன்னை
2281,இன்னொ
2282,இன்னோ
2283,இன்னௌ
2284,இன்ப
2285,இன்பா
2286,இன்பி
2287,இன்பீ
2288,இன்பு
2289,இன்பூ
2290,இன்பே
2291,இன்பை
2292,இன்போ
2293,இன்ம
2294,இன்மா
2295,இன்மி
2296,இன்மீ
2297,இன்மு
2298,இன்மூ
2299,இன்மே
2300,இன்மை
2301,இன்மோ
2302,இன்ம்
2303,இன்ய
2304,இன்யா
2305,இன்யி
2306,இன்யீ
2307,இன்யு
2308,இன்யூ
2309,இன்யே
2310,இன்யை
2311,இன்யோ
2312,இன்ய்
2313,இன்ற
2314,இன்றா
2315,இன்றி
2316,இன்றீ
2317,இன்று
2318,இன்றூ
2319,இன்றே
2320,இன்றை
2321,இன்றோ
2322,இன்வ
2323,இன்வா
2324,இன்வி
2325,இன்வீ
2326,இன்வு
2327,இன்வூ
2328,இன்வே
2329,இன்வை
2330,இன்வோ
2331,இன்வௌ
2332,இன்வ்
2333,இப
2334,இபா
2335,இபி
2336,இபீ
2337,இபு
2338,இபூ
2339,இபே
2340,இபை
2341,இபோ
2342,இப்ப
2343,இப்பா
2344,இப்பி
2345,இப்பீ
2346,இப்பு
2347,இப்பூ
2348,இப்பெ
2349,இப்பே
2350,இப்பை
2351,இப்பொ
2352,இப்போ
2353,இப்பௌ
2354,இம
2355,இமா
2356,இமி
2357,இமீ
2358,இமு
2359,இமூ
2360,இமே
2361,இமை
2362,இமோ
2363,இம்
2364,இம்ப
2365,இம்பா
2366,இம்பி
2367,இம்பீ
2368,இம்பு
2369,இம்பூ
2370,இம்பே
2371,இம்பை
2372,இம்போ
2373,இம்ம
